code_muni,name,state,lat,lon
3508009,Buri,SP,-23.7401289,-48.57515253821846
3508108,Buritama,SP,-21.058891449999997,-50.22435549158702
2102200,Buriti,MA,-3.8845804,-42.96210299921029
5203906,Buriti Alegre,GO,-18.13613195,-48.984852520015274
2102309,Buriti Bravo,MA,-5.7773812499999995,-43.861180611083256
2102325,Buriticupu,MA,-4.4217052,-46.36104155683557
5203939,Buriti de Goiás,GO,-16.1680471,-50.455207921833974
2202000,Buriti dos Lopes,PI,-3.2711336499999994,-41.72977754813806
2202026,Buriti dos Montes,PI,-5.11682025,-41.22773606986986
1703800,Buriti do Tocantins,TO,-5.34756005,-48.14883237809387
5203962,Buritinópolis,GO,-14.397133149999998,-46.2839660573961
2904753,Buritirama,BA,-10.57203235,-43.72427327980784
2102358,Buritirana,MA,-5.51255265,-47.0934683816062
3109303,Buritis,MG,-15.439862850000003,-46.611847094297374
1100452,Buritis,RO,-10.08799575,-63.91079389427172
3508207,Buritizal,SP,-20.204743649999998,-47.70374672592372
3109402,Buritizeiro,MG,-17.280102499999995,-45.219542899262905
4302709,Butiá,RS,-30.18721395,-51.94130185088499
1300839,Caapiranga,AM,-3.0545713999999995,-61.93986898051034
2503001,Caaporã,PB,-7.4777213499999995,-34.916479369640875
5002407,Caarapó,MS,-22.6269004,-54.91355397957065
2904803,Caatiba,BA,-14.9806628,-40.36752119954438
2503100,Cabaceiras,PB,-7.45208595,-36.320403719698604
2904852,Cabaceiras do Paraguaçu,BA,-12.57600555,-39.230926040173856
3109451,Cabeceira Grande,MG,-16.06895745,-47.114324402874125
5204003,Cabeceiras,GO,-15.748640850000001,-46.965204052883784
2202059,Cabeceiras do Piauí,PI,-4.4427065,-42.30475618789198
2503209,Cabedelo,PB,-7.0309446,-34.844507984312564
1100031,Cabixi,RO,-13.506868449999999,-60.678589354321986
2602902,Cabo de Santo Agostinho,PE,-8.27535965,-35.09154473084624
3300704,Cabo Frio,RJ,-22.73715375,-42.02409480933731
3109501,Cabo Verde,MG,-21.483379999999997,-46.390432000000004
3508306,Cabrália Paulista,SP,-22.48248485,-49.356256392966756
3508405,Cabreúva,SP,-23.31356985,-47.06723188987435
2603009,Cabrobó,PE,-8.38706875,-39.312940015621635
4203006,Caçador,SC,-26.76412245,-51.05048286019667
3508504,Caçapava,SP,-23.1037545,-45.70845778067823
4302808,Caçapava do Sul,RS,-30.55367975,-53.485894010936555
1100601,Cacaulândia,RO,-10.330456600000002,-62.968536955997756
4302907,Cacequi,RS,-29.9356168,-54.86682695688752
5102504,Cáceres,MT,-16.540866499999996,-57.79211092249476
2904902,Cachoeira,BA,-12.677188049999998,-38.87790553384105
5204102,Cachoeira Alta,GO,-18.601365599999998,-50.97776941018054
3109600,Cachoeira da Prata,MG,-19.513502000000003,-44.47638802181818
5204201,Cachoeira de Goiás,GO,-16.713062,-50.70501726819862
3109709,Cachoeira de Minas,MG,-22.372679,-45.78464153878223
3102704,Cachoeira de Pajeú,MG,-15.961512499999998,-41.50986606195117
1502004,Cachoeira do Arari,PA,-0.8134988,-48.95645422828148
1501956,Cachoeira do Piriá,PA,-2.0141218500000004,-46.41688964331664
2503308,Cachoeira dos Índios,PB,-6.9471366,-38.70316117671488
4303004,Cachoeira do Sul,RS,-30.235685799999995,-53.007863098711766
5204250,Cachoeira Dourada,GO,-18.4814738,-49.59713560637358
3109808,Cachoeira Dourada,MG,-18.595478,-49.48915407
2102374,Cachoeira Grande,MA,-3.0923239000000002,-43.88976310771298
3508603,Cachoeira Paulista,SP,-22.70999895,-44.967760839478416
3300803,Cachoeiras de Macacu,RJ,-22.520888349999996,-42.74269984669811
2603108,Cachoeirinha,PE,-8.5075438,-36.274261694204554
4303103,Cachoeirinha,RS,-29.918977599999998,-51.09266089381188
1703826,Cachoeirinha,TO,-6.09676425,-47.845803231326215
3201209,Cachoeiro de Itapemirim,ES,-20.77957935,-41.19840077190982
2503407,Cacimba de Areia,PB,-7.151673899999999,-37.16506540800424
2503506,Cacimba de Dentro,PB,-6.6181206999999995,-35.80996452496834
2503555,Cacimbas,PB,-7.206402000000001,-37.09909933150107
2701209,Cacimbinhas,AL,-9.45296715,-36.92415373418337
4303202,Cacique Doble,RS,-27.797338,-51.65905098895655
1100049,Cacoal,RO,-11.317330300000002,-61.25100724333902
3508702,Caconde,SP,-21.555617499999997,-46.63016401282164
5204300,Caçu,GO,-18.73294525,-51.12399580718099
2905008,Caculé,BA,-14.491175599999998,-42.25067847940891
2905107,Caém,BA,-11.136669299999998,-40.27288757280915
3109907,Caetanópolis,MG,-19.340725499999998,-44.41990581395348
2905156,Caetanos,BA,-14.30311,-40.89658530353548
3110004,Caeté,MG,-19.885916499999997,-43.61538859533562
2603207,Caetés,PE,-8.8154275,-36.670746930577494
2905206,Caetité,BA,-13.985926449999997,-42.515518102182625
2905305,Cafarnaum,BA,-11.713574549999999,-41.48460340799386
4103404,Cafeara,PR,-22.79593365,-51.72573235936021
3508801,Cafelândia,SP,-21.732499849999996,-49.545316602724725
4103453,Cafelândia,PR,-24.690094750000004,-53.373767921805424
4103479,Cafezal do Sul,PR,-23.9511483,-53.55924553387495
3508900,Caiabu,SP,-21.947179900000002,-51.22618134443165
3110103,Caiana,MG,-20.7292828,-41.91545955288833
5204409,Caiapônia,GO,-16.9761274,-51.76193377106918
4303301,Caibaté,RS,-28.3432848,-54.61545395025907
4203105,Caibi,SC,-27.02936485,-53.25132034569283
2503605,Caiçara,PB,-6.585067,-35.40644047006187
4303400,Caiçara,RS,-27.246662849999996,-53.448161151037056
2401859,Caiçara do Norte,RN,-5.17462825,-36.09071510683723
2401909,Caiçara do Rio do Vento,RN,-5.75690655,-36.01109509048973
2402006,Caicó,RN,-6.4592471,-37.05771082472447
3509007,Caieiras,SP,-23.376609000000002,-46.74176514337239
2905404,Cairu,BA,-13.5237869,-39.00968433322306
3509106,Caiuá,SP,-21.7944446,-51.95468658896834
3509205,Cajamar,SP,-23.3540912,-46.86668983470204
2102408,Cajapió,MA,-2.8433181,-44.707122901493165
2102507,Cajari,MA,-3.4046834999999995,-45.044850418490014
3509254,Cajati,SP,-24.7763596,-48.19702622801637
2503704,Cajazeiras,PB,-6.924139800000001,-38.53187001486522
2202075,Cajazeiras do Piauí,PI,-6.7862782,-42.4488072675839
2503753,Cajazeirinhas,PB,-6.9450223,-37.81553891605674
3509304,Cajobi,SP,-20.875318949999997,-48.850126974885995
2701308,Cajueiro,AL,-9.3959569,-36.15967486824064
2202083,Cajueiro da Praia,PI,-2.9911025,-41.353211003852046
3110202,Cajuri,MG,-20.78529,-42.754549982428784
3509403,Cajuru,SP,-21.28174115,-47.309342502316795
2603306,Calçado,PE,-8.7338899,-36.33357938859477
1600204,Calçoene,AP,2.6149663499999996,-51.243596276110644
3110301,Caldas,MG,-21.8983805,-46.34179435121243
2503803,Caldas Brandão,PB,-7.113796950000001,-35.33228727605376
5204508,Caldas Novas,GO,-17.77126785,-48.631306080614166
5204557,Caldazinha,GO,-16.729214849999998,-48.983404154423255
2905503,Caldeirão Grande,BA,-11.03630665,-40.25051480369639
2202091,Caldeirão Grande do Piauí,PI,-7.32360785,-40.630568149156204
4103503,Califórnia,PR,-23.6665657,-51.33456112127975
4203154,Calmon,SC,-26.631084949999998,-51.02829135938397
2603405,Calumbi,PE,-8.0191009,-38.09798960660263
2905602,Camacan,BA,-15.441544,-39.480428958579424
2905701,Camaçari,BA,-12.666820349999998,-38.2250950744841
3110400,Camacho,MG,-20.652195999999996,-45.154018636473424
2503902,Camalaú,PB,-7.9078119000000004,-36.76811915072439
2905800,Camamu,BA,-14.00187835,-39.17247022142857
3110509,Camanducaia,MG,-22.796311,-46.087299555082865
5002605,Camapuã,MS,-19.323856850000002,-53.960036394706506
4303509,Camaquã,RS,-30.928730450000003,-51.748653630776715
2603454,Camaragibe,PE,-7.981284949999999,-34.987437528117574
4303558,Camargo,RS,-28.611298650000002,-52.223110871073246
4103602,Cambará,PR,-22.994998199999998,-50.08377045289292
4303608,Cambará do Sul,RS,-29.057841049999997,-50.08750598787775
4103701,Cambé,PR,-23.2063088,-51.24905321980248
4103800,Cambira,PR,-23.61162545,-51.5756049441903
4203204,Camboriú,SC,-27.063394799999998,-48.697556203846155
3300902,Cambuci,RJ,-21.48359025,-41.90711304596154
3110608,Cambuí,MG,-22.591643,-46.08399088083307
3110707,Cambuquira,MG,-21.857738999999995,-45.25377368347338
1502103,Cametá,PA,-2.2815270499999993,-49.51700825584683
2302602,Camocim,CE,-2.9674863499999997,-40.79016066535915
2603504,Camocim de São Félix,PE,-8.3406764,-35.770200119629045
3110806,Campanário,MG,-18.2813485,-41.719845387823526
3110905,Campanha,MG,-21.821889999999996,-45.42558804111111
3111002,Campestre,MG,-21.716301,-46.2329579810403
2701357,Campestre,AL,-8.885922149999999,-35.546264432085295
4303673,Campestre da Serra,RS,-28.71941975,-51.1060753306318
5204607,Campestre de Goiás,GO,-16.782776300000002,-49.702218905726845
2102556,Campestre do Maranhão,MA,-6.1781105,-47.24049643070411
5204656,Campinaçu,GO,-13.889381100000001,-48.556654014740374
4103909,Campina da Lagoa,PR,-24.6184966,-52.79085004025744
4303707,Campina das Missões,RS,-27.961819,-54.85016169477233
3509452,Campina do Monte Alegre,SP,-23.6123785,-48.436968508571354
4103958,Campina do Simão,PR,-25.109716249999998,-51.775307282890886
2504009,Campina Grande,PB,-7.2708976,-35.95066403206615
4104006,Campina Grande do Sul,PR,-25.18212595,-48.87154561325019
5102603,Campinápolis,MT,-14.2572329,-53.18716699307406
3509502,Campinas,SP,-22.89523185,-46.98894152364035
2202109,Campinas do Piauí,PI,-7.678639399999999,-41.85957387234814
4303806,Campinas do Sul,RS,-27.740709649999996,-52.64197376943864
